MJ文字図形名,部首1,内画数1
MJ文字図形名,部首2,内画数2
MJ文字図形名,部首3,内画数3
MJ文字図形名,部首4,内画数4
MJ055975,198,9
MJ055976,198,9
MJ055977,198,9
MJ055978,198,9
MJ055979,198,9
MJ055980,198,9
MJ055981,198,9
MJ055982,198,10
MJ055983,198,10
MJ055984,198,10
MJ055985,198,10
MJ055986,198,11
MJ055987,198,11
MJ055988,196,11
MJ055989,198,12
MJ055990,198,12
MJ055991,198,12
MJ055992,198,11
MJ055993,198,12
MJ055994,198,13
MJ055995,198,13
MJ055996,198,13
MJ055997,198,14
MJ055998,198,14
MJ055999,198,14
MJ056000,198,14
MJ056001,198,14
MJ056002,198,15
MJ056003,198,16
MJ056004,198,17
MJ056005,198,18
MJ056006,198,20
MJ056007,198,24
MJ056008,198,25
MJ056009,199,2
MJ056010,199,2
MJ056011,199,2
MJ056012,199,3
MJ056013,199,3
MJ056014,199,3
MJ056015,199,3
MJ056016,199,3
MJ056017,199,4
MJ056018,199,4
MJ056019,199,4
MJ056020,199,4
MJ056021,199,4
MJ056022,199,4
MJ056023,199,4
MJ056024,199,4
MJ056025,199,4
MJ056026,199,4
MJ056027,199,4
MJ056028,199,4
MJ056029,199,4
MJ056030,199,5
MJ056031,199,5
MJ056032,199,5
MJ056033,199,5
MJ056034,35,9
MJ056035,199,5
MJ056036,199,5
MJ056037,199,5
MJ056038,199,6
MJ056039,199,6
MJ056040,199,6
MJ056041,199,6
MJ056042,199,6
MJ056043,199,6
MJ056044,199,6
MJ056045,199,6
MJ056046,199,7
MJ056047,199,7
MJ056048,199,7
MJ056049,199,7
MJ056050,199,7
MJ056051,199,7
MJ056052,199,7
MJ056053,199,7
MJ056054,199,7
MJ056055,199,7
MJ056056,199,7
MJ056057,199,7
MJ056058,199,7
MJ056059,199,8
MJ056060,199,8
MJ056061,199,8
MJ056062,199,8
MJ056063,199,8
MJ056064,199,8
MJ056065,199,8
MJ056066,199,8
MJ056067,199,8
MJ056068,199,8
MJ056069,199,8
MJ056070,172,11
MJ056071,199,8
MJ056072,199,8
MJ056073,199,8
MJ056074,199,8
MJ056075,199,9
MJ056076,199,9
MJ056077,199,9
MJ056078,199,9
MJ056079,199,9
MJ056080,199,9
MJ056081,199,9
MJ056082,199,9
MJ056083,199,9
MJ056084,199,9
MJ056085,199,9
MJ056086,199,9
MJ056087,199,9
MJ056088,199,10
MJ056089,199,10
MJ056090,199,10
MJ056091,199,10
MJ056092,199,10
MJ056093,199,10
MJ056094,199,10
MJ056095,199,11
MJ056096,199,11
MJ056097,199,11
MJ056098,199,11
MJ056099,199,11
MJ056100,199,11
MJ056101,199,11
MJ056102,199,11
MJ056103,199,11
MJ056104,199,11
MJ056105,199,11
MJ056106,199,11
MJ056107,199,12
MJ056108,199,12
MJ056109,199,12
MJ056110,199,12
MJ056111,199,12
MJ056112,199,13
MJ056113,199,13
MJ056114,199,13
MJ056115,199,13
MJ056116,199,12
MJ056117,199,13
MJ056118,199,13
MJ056119,199,15
MJ056120,199,15
MJ056121,199,16
MJ056122,199,16
MJ056123,199,17
MJ056124,199,17
MJ056125,199,18
MJ056126,199,19
MJ056127,199,20
MJ056128,199,7
MJ056129,53,11
MJ056130,200,3
MJ056131,200,3
MJ056132,200,3
MJ056133,200,4
MJ056134,200,4
MJ056135,200,4
MJ056136,200,4
MJ056137,200,5
MJ056138,200,5
MJ056139,200,5
MJ056140,200,5
MJ056141,200,6
MJ056142,200,6
MJ056143,200,7
MJ056144,200,7
MJ056145,200,8
MJ056146,200,8
MJ056147,200,8
MJ056148,200,9
MJ056149,200,10
MJ056150,200,10
MJ056151,200,11
MJ056152,200,12
MJ056153,64,19
MJ056154,200,12
MJ056155,200,12
MJ056156,200,13
MJ056157,200,20
MJ056158,201,3
MJ056159,201,4
MJ056160,201,4
MJ056161,201,4
MJ056162,201,4
MJ056163,201,5
MJ056164,201,6
MJ056165,201,6
MJ056166,201,6
MJ056167,201,6
MJ056168,201,6
MJ056169,201,6
MJ056170,201,6
MJ056171,201,7
MJ056172,201,7
MJ056173,201,8
MJ056174,201,8
MJ056175,201,8
MJ056176,201,8
MJ056177,201,8
MJ056178,201,8
MJ056179,201,8
MJ056180,201,8
MJ056181,201,8
MJ056182,201,8
MJ056183,201,8
MJ056184,201,8
MJ056185,201,9
MJ056186,201,9
MJ056187,201,9
MJ056188,201,9
MJ056189,201,9
MJ056190,201,10
MJ056191,201,10
MJ056192,201,10
MJ056193,201,10
MJ056194,201,10
MJ056195,201,10
MJ056196,201,11
MJ056197,201,11
MJ056198,201,11
MJ056199,201,11
MJ056200,201,12
MJ056201,201,12
MJ056202,201,12
MJ056203,201,13
MJ056204,201,13
MJ056205,201,13
MJ056206,201,15
MJ056207,201,16
MJ056208,72,28
MJ056208,73,28
MJ056209,202,3
MJ056210,202,3
MJ056211,202,4
MJ056212,202,4
MJ056213,202,4
MJ056214,202,4
MJ056215,202,5
MJ056216,202,5
MJ056217,202,5
MJ056218,202,5
MJ056219,202,5
MJ056220,202,5
MJ056221,202,5
MJ056222,202,5
MJ056223,202,6
MJ056224,202,6
MJ056225,202,8
MJ056226,202,8
MJ056227,202,8
MJ056228,202,9
MJ056229,202,9
MJ056230,202,9
MJ056231,202,10
MJ056232,202,11
MJ056233,202,11
MJ056234,202,11
MJ056235,202,11
MJ056236,202,14
MJ056237,202,14
MJ056238,202,14
MJ056239,202,16
MJ056240,202,16
MJ056241,202,16
MJ056242,203,0
MJ056243,203,1
MJ056244,203,2
MJ056245,203,2
MJ056246,203,2
MJ056247,203,3
MJ056248,203,3
MJ056249,203,3
MJ056250,203,3
MJ056251,203,3
MJ056252,203,3
MJ056253,203,4
MJ056254,203,4
MJ056255,203,4
MJ056256,203,4
MJ056257,203,4
MJ056258,203,4
MJ056259,203,4
MJ056260,203,4
MJ056261,203,4
MJ056262,203,4
MJ056263,203,4
MJ056264,203,4
MJ056265,203,4
MJ056266,203,5
MJ056267,203,5
MJ056268,203,5
MJ056269,203,5
MJ056270,203,5
MJ056271,203,5
MJ056272,203,5
MJ056273,203,6
MJ056274,203,6
MJ056275,203,6
MJ056276,203,6
MJ056277,203,5
MJ056278,203,6
MJ056279,203,6
MJ056280,203,6
MJ056281,203,7
MJ056282,203,7
MJ056283,203,7
MJ056284,203,7
MJ056285,203,7
MJ056286,203,7
MJ056287,203,7
MJ056288,203,8
MJ056289,203,8
MJ056290,203,8
MJ056291,203,8
MJ056292,203,8
MJ056293,203,8
MJ056294,203,8
MJ056295,203,8
MJ056296,203,8
MJ056297,203,8
MJ056298,203,8
MJ056299,203,8
MJ056300,203,8
MJ056301,203,8
MJ056302,203,8
MJ056303,203,8
MJ056304,203,9
MJ056305,203,9
MJ056306,203,9
MJ056307,203,9
MJ056308,203,9
MJ056309,203,9
MJ056310,203,9
MJ056311,203,9
MJ056312,203,9
MJ056313,203,9
MJ056314,203,9
MJ056315,203,9
MJ056316,203,10
MJ056317,203,10
MJ056318,203,9
MJ056319,203,9
MJ056320,203,9
MJ056321,203,9
MJ056322,203,9
MJ056323,203,9
MJ056324,203,9
MJ056325,203,9
MJ056326,203,9
MJ056327,203,10
MJ056328,203,10
MJ056329,203,10
MJ056330,203,10
MJ056331,203,10
MJ056332,203,10
MJ056333,203,10
MJ056334,203,10
MJ056335,203,10
MJ056336,203,10
MJ056337,203,10
MJ056338,203,10
MJ056339,203,10
MJ056340,203,11
MJ056341,203,11
MJ056342,203,11
MJ056343,203,11
MJ056344,203,11
MJ056345,203,10
MJ056346,203,11
MJ056347,203,11
MJ056348,203,12
MJ056349,203,12
MJ056350,203,12
MJ056351,203,12
MJ056352,203,12
MJ056353,203,12
MJ056354,203,12
MJ056355,203,12
MJ056356,203,12
MJ056357,203,12
MJ056358,203,12
MJ056359,203,11
MJ056360,203,12
MJ056361,203,13
MJ056362,203,13
MJ056363,203,13
MJ056364,203,13
MJ056365,203,12
MJ056366,203,13
MJ056367,203,13
MJ056368,203,13
MJ056369,203,13
MJ056370,203,14
MJ056371,203,14
MJ056372,203,15
MJ056373,203,15
MJ056374,203,15
MJ056375,203,15
MJ056376,203,15
MJ056377,203,16
MJ056378,203,16
MJ056379,203,16
MJ056380,203,17
MJ056381,203,17
MJ056382,203,18
MJ056383,203,18
MJ056384,203,26
MJ056385,203,29
MJ056386,204,6
MJ056387,204,8
MJ056388,204,9
MJ056389,204,9
MJ056390,204,11
MJ056391,205,1
MJ056392,205,2
MJ056393,205,2
MJ056394,205,4
MJ056395,205,4
MJ056396,205,4
MJ056397,205,4
MJ056398,205,5
MJ056399,205,5
MJ056400,205,5
MJ056401,205,5
MJ056402,205,5
MJ056403,205,6
MJ056404,205,6
MJ056405,205,6
MJ056406,205,7
MJ056407,205,7
MJ056408,205,7
MJ056409,205,8
MJ056410,205,8
MJ056411,205,9
MJ056412,205,9
MJ056413,205,9
MJ056414,205,9
MJ056415,205,9
MJ056416,205,9
MJ056417,205,9
MJ056418,205,9
MJ056419,205,10
MJ056420,205,10
MJ056421,205,11
MJ056422,205,12
MJ056423,205,13
MJ056424,205,12
MJ056425,205,13
MJ056426,205,14
MJ056427,205,14
MJ056428,205,15
MJ056429,109,6
MJ056429,206,0
MJ056430,109,6
MJ056430,206,0
MJ056431,206,0
MJ056432,206,3
MJ056433,206,3
MJ056434,206,3
MJ056435,206,3
MJ056436,38,16
MJ056437,206,6
MJ056438,206,15
MJ056439,207,3
MJ056440,207,4
MJ056441,207,4
MJ056442,207,5
MJ056443,207,5
MJ056444,207,5
MJ056445,207,6
MJ056446,207,6
MJ056447,207,6
MJ056448,207,6
MJ056449,207,6
MJ056450,207,6
MJ056451,207,6
MJ056452,207,7
MJ056453,207,7
MJ056454,207,7
MJ056455,207,9
MJ056456,207,8
MJ056457,207,8
MJ056458,207,8
MJ056459,207,9
MJ056460,207,9
MJ056461,207,9
MJ056462,207,9
MJ056463,207,9
MJ056464,207,9
MJ056465,207,10
MJ056466,207,11
MJ056467,207,11
MJ056468,207,11
MJ056469,207,12
MJ056470,207,13
MJ056471,207,14
MJ056472,207,16
MJ056473,208,2
MJ056474,208,3
MJ056475,208,3
MJ056476,208,3
MJ056477,208,4
MJ056478,208,4
MJ056479,208,4
MJ056480,208,4
MJ056481,208,4
MJ056482,208,4
MJ056483,208,4
MJ056484,208,4
MJ056485,208,4
MJ056486,208,4
MJ056487,208,4
MJ056488,208,5
MJ056489,208,5
MJ056490,208,5
MJ056491,208,5
MJ056492,208,5
MJ056493,208,5
MJ056494,208,5
MJ056495,208,5
MJ056496,208,5
MJ056497,208,5
MJ056498,208,6
MJ056499,208,6
MJ056500,208,6
MJ056501,208,6
MJ056502,208,6
MJ056503,208,7
MJ056504,208,7
MJ056505,208,7
MJ056506,208,7
MJ056507,208,7
MJ056508,208,6
MJ056509,208,7
MJ056510,208,7
MJ056511,208,7
MJ056512,208,7
MJ056513,208,7
MJ056514,208,8
MJ056515,208,8
MJ056516,208,8
MJ056517,208,9
MJ056518,208,9
MJ056519,208,9
MJ056520,208,9
MJ056521,208,9
MJ056522,208,9
MJ056523,208,9
MJ056524,208,9
MJ056525,208,10
MJ056526,208,10
MJ056527,208,10
MJ056528,208,10
MJ056529,208,10
MJ056530,208,10
MJ056531,208,10
MJ056532,208,10
MJ056533,209,10
MJ056534,208,11
MJ056535,208,11
MJ056536,208,11
MJ056537,208,11
MJ056538,208,11
MJ056539,208,12
MJ056540,208,12
MJ056541,208,12
MJ056542,208,12
MJ056543,208,12
MJ056544,208,12
MJ056545,208,14
MJ056546,208,16
MJ056547,208,16
MJ056548,208,17
MJ056549,208,18
MJ056550,209,1
MJ056551,209,2
MJ056552,209,2
MJ056553,209,3
MJ056554,209,4
MJ056555,209,4
MJ056556,209,5
MJ056557,209,5
MJ056558,209,5
MJ056559,209,5
MJ056560,209,6
MJ056561,209,6
MJ056562,209,6
MJ056563,209,6
MJ056564,209,7
MJ056565,209,7
MJ056566,209,7
MJ056567,209,7
MJ056568,209,7
MJ056569,209,7
MJ056570,209,8
MJ056571,209,9
MJ056572,209,9
MJ056573,209,10
MJ056574,209,10
MJ056575,209,11
MJ056576,209,11
MJ056577,209,12
MJ056578,209,12
MJ056579,209,12
MJ056580,209,13
MJ056581,209,16
MJ056582,209,17
MJ056583,210,2
MJ056584,210,3
MJ056585,130,14
MJ056585,210,4
MJ056586,210,4
MJ056587,210,5
MJ056588,210,5
MJ056589,145,14
MJ056589,210,6
MJ056590,210,6
MJ056591,210,8
MJ056592,210,11
MJ056593,210,11
MJ056594,210,11
MJ056595,210,14
MJ056596,211,2
MJ056597,211,2
MJ056598,211,3
MJ056599,211,3
MJ056600,211,3
MJ056601,211,4
MJ056602,211,4
MJ056603,211,4
MJ056604,211,4
MJ056605,211,4
MJ056606,211,4
MJ056607,211,4
MJ056608,211,4
MJ056609,211,4
MJ056610,211,4
MJ056611,211,5
MJ056612,211,5
MJ056613,211,5
MJ056614,211,5
MJ056615,211,5
MJ056616,211,5
MJ056617,211,5
MJ056618,211,5
MJ056619,211,5
MJ056620,211,5
MJ056621,211,5
MJ056622,211,5
MJ056623,211,5
MJ056624,211,5
MJ056625,211,5
MJ056626,211,5
MJ056627,211,6
MJ056628,211,6
MJ056629,211,6
MJ056630,211,6
MJ056631,211,6
MJ056632,211,6
MJ056633,211,6
MJ056634,211,6
MJ056635,211,6
MJ056636,211,8
MJ056637,211,6
MJ056638,211,6
MJ056639,211,6
MJ056640,211,6
MJ056641,211,6
MJ056642,211,6
MJ056643,211,6
MJ056644,211,6
MJ056645,211,6
MJ056646,211,6
MJ056647,211,7
MJ056648,211,7
MJ056649,211,7
MJ056650,211,7
MJ056651,211,7
MJ056652,211,7
MJ056653,211,7
MJ056654,211,7
MJ056655,211,7
MJ056656,211,7
MJ056657,211,7
MJ056658,211,7
MJ056659,211,7
MJ056660,211,7
MJ056661,211,7
MJ056662,211,7
MJ056663,211,7
MJ056664,211,7
MJ056665,211,7
MJ056666,211,7
MJ056667,211,7
MJ056668,211,8
MJ056669,211,8
MJ056670,211,8
MJ056671,211,8
MJ056672,211,8
MJ056673,211,8
MJ056674,211,8
MJ056675,211,8
MJ056676,211,8
MJ056677,211,8
MJ056678,211,8
MJ056679,211,8
MJ056680,211,8
MJ056681,211,8
MJ056682,211,8
MJ056683,211,8
MJ056684,211,8
MJ056685,211,9
MJ056686,211,9
MJ056687,211,9
MJ056688,211,9
MJ056689,211,9
MJ056690,211,9
MJ056691,211,9
MJ056692,211,9
MJ056693,211,9
MJ056694,211,9
MJ056695,211,9
MJ056696,211,9
MJ056697,211,9
MJ056698,211,9
MJ056699,211,10
MJ056700,211,10
MJ056701,211,10
MJ056702,211,10
MJ056703,211,10
MJ056704,211,10
MJ056705,211,10
MJ056706,211,10
MJ056707,211,10
MJ056708,211,10
MJ056709,211,10
MJ056710,211,10
MJ056711,211,10
MJ056712,211,10
MJ056713,211,10
MJ056714,211,10
MJ056715,211,11
MJ056716,211,11
MJ056717,211,11
MJ056718,211,11
MJ056719,211,11
MJ056720,211,11
MJ056721,211,11
MJ056722,211,12
MJ056723,211,11
MJ056724,211,12
MJ056725,211,12
MJ056726,211,12
MJ056727,211,12
MJ056728,211,12
MJ056729,211,12
MJ056730,211,12
MJ056731,211,12
MJ056732,211,12
MJ056733,211,12
MJ056734,211,13
MJ056735,211,13
MJ056736,211,13
MJ056737,211,13
MJ056738,211,14
MJ056739,211,15
MJ056740,211,15
MJ056741,211,15
MJ056742,211,15
MJ056743,211,15
MJ056744,211,15
MJ056745,211,16
MJ056746,211,16
MJ056747,211,16
MJ056748,211,17
MJ056749,211,17
MJ056750,211,17
MJ056751,211,17
MJ056752,211,19
MJ056753,211,19
MJ056754,211,19
MJ056755,211,20
MJ056756,211,25
MJ056757,211,25
MJ056758,212,3
MJ056760,212,3
MJ056761,212,3
MJ056762,212,4
MJ056763,212,4
MJ056764,212,4
MJ056765,212,4
MJ056766,212,4
MJ056767,212,4
MJ056768,212,5
MJ056769,212,5
MJ056770,212,6
MJ056771,212,6
MJ056772,212,6
MJ056773,212,6
MJ056774,212,7
MJ056775,212,9
MJ056776,212,48
MJ056778,213,0
MJ056779,213,5
MJ056780,213,0
MJ056781,213,4
MJ056782,213,4
MJ056784,213,4
MJ056785,213,4
MJ056786,213,4
MJ056787,213,4
MJ056788,213,4
MJ056789,130,11
MJ056789,213,4
MJ056790,213,4
MJ056791,213,4
MJ056792,213,5
MJ056793,213,5
MJ056794,213,5
MJ056795,213,5
MJ056796,213,5
MJ056797,213,5
MJ056798,213,5
MJ056799,213,7
MJ056800,213,7
MJ056801,213,8
MJ056802,115,20
MJ056802,213,9
MJ056803,213,11
MJ056804,213,11
MJ056805,213,17
MJ056806,214,4
MJ056807,214,8
MJ056808,214,8
MJ056809,214,9
MJ056810,214,9
MJ056811,214,9
MJ056812,214,9
MJ056813,214,10
MJ056814,214,11
MJ056815,214,14
MJ056816,214,16
MJ056817,214,20
MJ056818,79,11
MJ056819,1,1
MJ056820,1,2
MJ056821,1,2
MJ056822,1,2
MJ056823,1,2
MJ056824,1,3
MJ056825,1,3
MJ056826,1,3
MJ056827,1,3
MJ056828,1,4
MJ056829,1,4
MJ056830,1,5
MJ056830,26,4
MJ056831,1,5
MJ056832,1,5
MJ056833,1,6
MJ056834,1,6
MJ056835,1,6
MJ056836,1,6
MJ056837,1,7
MJ056838,1,7
MJ056839,1,7
MJ056840,1,7
MJ056841,1,7
MJ056842,1,8
MJ056843,1,8
MJ056844,1,8
MJ056845,1,8
MJ056846,1,10
MJ056847,1,11
MJ056848,3,2
MJ056849,3,5
MJ056850,4,1
MJ056851,4,1
MJ056852,4,3
MJ056852,30,2
MJ056853,4,1
MJ056854,4,1
MJ056855,4,2
MJ056856,4,3
MJ056857,4,3
MJ056858,4,3
MJ056859,4,4
MJ056860,4,4
MJ056861,4,5
MJ056862,3,8
MJ056862,4,8
MJ056863,4,8
MJ056864,5,2
MJ056865,5,2
MJ056866,5,3
MJ056867,5,3
MJ056868,5,4
MJ056869,5,5
MJ056870,5,5
MJ056871,5,8
MJ056872,6,2
MJ056873,6,3
MJ056874,6,3
MJ056875,6,3
MJ056876,6,4
MJ056877,6,5
MJ056878,6,7
MJ056879,7,1
MJ056880,1,2
MJ056880,7,−
MJ056881,7,1
MJ056882,7,6
MJ056883,7,7
MJ056884,7,12
MJ056885,7,15
MJ056886,8,2
MJ056887,8,3
MJ056888,8,5
MJ056889,8,5
MJ056890,8,6
MJ056891,8,6
MJ056892,8,6
MJ056893,8,7
MJ056894,8,7
MJ056895,8,7
MJ056896,8,7
MJ056897,8,7
MJ056898,8,8
MJ056899,8,11
MJ056900,8,11
MJ056901,9,1
MJ056902,9,2
MJ056903,9,3
MJ056904,9,3
MJ056905,9,3
MJ056906,9,3
MJ056907,9,4
MJ056908,9,4
MJ056909,8,4
MJ056909,9,4
MJ056910,9,4
MJ056911,9,4
MJ056912,9,4
MJ056913,9,6
MJ056914,9,5
MJ056915,9,5
MJ056916,9,5
MJ056917,9,6
MJ056918,9,6
MJ056919,9,6
MJ056920,9,6
MJ056921,9,6
MJ056922,9,7
MJ056923,9,7
MJ056924,9,7
MJ056925,9,7
MJ056926,9,7
MJ056927,9,7
MJ056928,9,8
MJ056929,9,8
MJ056930,9,8
MJ056931,9,8
MJ056932,9,8
MJ056933,9,8
MJ056934,9,9
MJ056935,9,9
MJ056936,9,9
MJ056937,9,9
MJ056938,9,10
MJ056939,9,10
MJ056940,9,10
MJ056941,9,10
MJ056942,9,10
MJ056943,9,10
MJ056944,9,10
MJ056945,9,10
MJ056946,9,11
MJ056947,9,11
MJ056948,9,11
MJ056949,9,12
MJ056950,9,12
MJ056951,9,13
MJ056952,9,13
MJ056953,9,13
MJ056954,9,14
MJ056955,9,14
MJ056956,9,14
MJ056957,9,15
MJ056958,9,17
MJ056959,9,18
MJ056960,9,19
MJ056961,10,2
MJ056962,10,2
MJ056963,10,3
MJ056964,10,3
MJ056965,10,3
MJ056966,10,3
MJ056967,10,4
MJ056968,10,5
MJ056969,10,5
MJ056970,10,5
MJ056971,10,6
MJ056972,10,6
MJ056973,10,7
MJ056974,10,8
MJ056975,10,11
MJ056976,10,10
MJ056977,10,12
MJ056978,10,12
MJ056979,12,2
MJ056980,12,3
MJ056981,12,4
MJ056982,12,4
MJ056983,12,6
MJ056984,12,7
MJ056985,12,8
MJ056986,12,8
MJ056987,12,8
MJ056988,12,8
MJ056989,12,8
MJ056990,12,8
MJ056991,12,8
MJ056992,12,10
MJ056993,12,10
MJ056994,12,10
MJ056995,12,10
MJ056996,12,10
MJ056997,12,10
MJ056998,12,11
MJ056999,12,15
MJ057000,13,2
MJ057001,13,3
MJ057002,13,4
MJ057003,13,4
MJ057004,13,4
MJ057005,13,4
MJ057006,13,4
MJ057007,13,4
MJ057008,13,4
MJ057009,13,4
MJ057010,13,5
MJ057011,13,6
MJ057012,13,6
MJ057013,13,7
MJ057014,13,7
MJ057015,13,7
MJ057016,13,8
MJ057017,13,8
MJ057018,13,8
MJ057019,13,8
MJ057020,13,8
MJ057021,13,9
MJ057022,14,3
MJ057023,14,3
MJ057024,14,6
MJ057025,14,7
MJ057026,14,8
MJ057027,14,8
MJ057028,14,8
MJ057029,14,8
MJ057030,14,8
MJ057031,14,11
MJ057032,14,13
MJ057033,16,8
MJ057034,16,11
MJ057035,16,11
MJ057036,16,12
MJ057037,17,2
MJ057038,8,4
MJ057038,17,4
MJ057039,17,10
MJ057040,18,3
MJ057041,18,3
MJ057042,18,4
MJ057043,18,4
MJ057044,18,5
MJ057045,18,5
MJ057046,18,5
MJ057047,18,6
MJ057048,18,6
MJ057049,18,6
MJ057050,18,6
MJ057051,18,7
MJ057052,18,7
MJ057053,18,7
MJ057054,18,8
MJ057055,18,8
MJ057056,18,11
MJ057057,18,12
MJ057058,18,15
MJ057059,19,1
MJ057060,19,2
MJ057061,18,3
MJ057061,32,2
MJ057061,19,−
MJ057062,19,4
MJ057063,19,5
MJ057064,19,5
MJ057065,19,6
MJ057066,19,7
MJ057067,19,7
MJ057068,19,7
MJ057069,19,7
MJ057070,19,8
MJ057071,19,9
MJ057072,19,10
MJ057073,19,11
MJ057074,19,12
MJ057075,19,12
MJ057076,19,12
MJ057077,19,13
MJ057078,19,31
MJ057079,20,3
MJ057080,20,3
MJ057081,20,4
MJ057082,20,6
MJ057083,20,6
MJ057084,20,6
MJ057085,21,4
MJ057086,21,6
MJ057087,21,7
MJ057088,22,5
MJ057089,22,9
MJ057090,24,2
MJ057091,24,4
MJ057091,36,3
MJ057092,24,4
MJ057093,24,4
MJ057094,24,5
MJ057094,72,3
MJ057095,24,5
MJ057096,24,7
MJ057097,61,6
MJ057097,24,−
MJ057098,24,8
MJ057099,24,9
MJ057100,24,11
MJ057101,24,12
MJ057102,24,13
MJ057103,24,13
MJ057104,25,4
MJ057105,26,1
MJ057106,26,2
MJ057107,26,2
MJ057108,26,3
MJ057109,26,4
MJ057110,26,6
MJ057111,26,11
MJ057112,26,15
MJ057113,27,8
MJ057113,198,0
MJ057114,27,8
MJ057115,27,8
MJ057116,27,8
MJ057117,27,8
MJ057118,27,9
MJ057119,27,9
MJ057120,27,9
MJ057121,27,10
MJ057122,27,13
MJ057123,28,2
MJ057124,28,2
MJ057125,28,4
MJ057126,28,4
MJ057127,28,5
MJ057128,28,8
MJ057129,28,8
MJ057130,28,9
MJ057131,28,11
MJ057132,28,11
MJ057133,29,2
MJ057134,29,4
MJ057135,29,6
MJ057136,29,6
MJ057137,29,6
MJ057138,29,7
MJ057139,29,7
MJ057140,29,7
MJ057141,29,8
MJ057142,29,10
MJ057143,29,12
MJ057144,30,2
MJ057145,30,3
MJ057146,30,4
MJ057147,30,5
MJ057148,9,6
MJ057148,30,5
MJ057149,30,5
MJ057150,30,5
MJ057151,30,5
MJ057152,30,6
MJ057153,30,6
MJ057154,30,6
MJ057155,30,6
MJ057156,30,6
MJ057157,30,6
MJ057158,30,7
MJ057159,30,7
MJ057160,30,7
MJ057161,30,7
MJ057162,30,8
MJ057163,30,8
MJ057164,30,8
MJ057164,37,8
MJ057165,30,8
MJ057166,30,8
MJ057167,30,8
MJ057168,30,8
MJ057169,30,9
MJ057170,30,9
MJ057171,30,9
MJ057172,30,9
MJ057173,30,9
MJ057174,30,9
MJ057175,30,9
MJ057176,30,9
MJ057177,30,9
MJ057178,30,9
MJ057179,30,9
MJ057180,30,9
MJ057181,30,9
MJ057182,30,9
MJ057183,30,9
MJ057184,30,10
MJ057185,30,10
MJ057186,30,10
MJ057187,30,11
MJ057188,30,11
MJ057189,30,11
MJ057190,30,11
MJ057191,30,11
MJ057192,30,11
MJ057193,30,12
MJ057194,30,12
MJ057195,30,12
MJ057196,30,12
MJ057197,30,13
MJ057198,30,13
MJ057199,30,13
MJ057200,30,14
MJ057201,30,16
MJ057202,30,16
MJ057203,31,2
MJ057204,31,4
MJ057205,31,8
MJ057206,31,9
MJ057207,31,12
MJ057208,32,2
MJ057209,32,3
MJ057210,32,3
MJ057211,32,4
MJ057212,32,4
MJ057213,32,4
MJ057214,32,5
MJ057215,32,5
MJ057216,32,5
MJ057217,32,6
MJ057218,24,7
MJ057218,32,6
MJ057219,32,6
MJ057220,32,6
MJ057221,32,7
MJ057222,32,7
MJ057223,32,7
MJ057224,32,7
MJ057225,32,7
MJ057226,32,8
MJ057227,32,8
MJ057228,32,8
MJ057229,32,8
MJ057230,32,8
MJ057231,32,9
MJ057232,32,9
MJ057232,37,9
MJ057233,32,9
MJ057234,32,9
MJ057235,32,9
MJ057236,32,10
MJ057237,32,10
MJ057237,108,8
MJ057238,32,10
MJ057239,32,10
MJ057240,32,11
MJ057241,32,12
MJ057242,32,12
MJ057243,32,13
MJ057244,32,13
MJ057245,32,13
MJ057246,32,14
MJ057246,75,13
MJ057247,32,16
MJ057248,32,17
MJ057249,33,10
MJ057250,33,10
MJ057251,33,10
MJ057252,34,3
MJ057253,35,5
MJ057254,35,6
MJ057255,35,6
MJ057256,35,6
MJ057257,35,7
MJ057258,35,10
MJ057259,35,12
MJ057260,35,16
MJ057261,36,1
MJ057262,36,2
MJ057263,36,3
MJ057264,36,3
MJ057265,36,3
MJ057266,36,4
MJ057267,36,5
MJ057268,36,8
MJ057269,36,10
MJ057270,37,1
MJ057271,37,3
MJ057272,37,3
MJ057273,37,3
MJ057274,37,4
MJ057275,37,5
MJ057276,37,5
MJ057277,37,6
MJ057278,37,7
MJ057279,37,7
MJ057280,37,7
MJ057281,37,7
MJ057282,37,8
MJ057283,37,8
MJ057284,37,8
MJ057285,37,9
MJ057286,37,9
MJ057287,37,10
MJ057288,37,13
MJ057289,37,14
MJ057290,38,2
MJ057291,38,3
MJ057292,38,4
MJ057293,38,5
MJ057294,38,5
MJ057295,38,5
MJ057296,38,6
MJ057297,38,6
MJ057298,38,7
MJ057299,38,7
MJ057300,38,7
MJ057301,38,7
MJ057302,38,8
MJ057303,38,8
MJ057304,38,9
MJ057305,38,9
MJ057306,38,9
MJ057307,38,9
MJ057308,38,9
MJ057309,38,9
MJ057310,38,9
MJ057311,38,11
MJ057312,38,11
MJ057313,38,12
MJ057314,38,13
MJ057315,38,13
MJ057316,38,13
MJ057317,38,15
MJ057318,38,15
MJ057319,39,5
MJ057320,39,6
MJ057321,39,8
MJ057322,39,9
MJ057323,39,9
MJ057324,39,11
MJ057325,39,11
MJ057326,39,12
MJ057327,40,3
MJ057328,40,4
MJ057329,40,5
MJ057330,40,5
MJ057331,40,6
MJ057332,40,6
MJ057333,40,7
MJ057334,40,8
MJ057335,40,8
MJ057336,40,8
MJ057337,40,8
MJ057338,40,8
MJ057339,40,9
MJ057340,40,9
MJ057341,40,9
MJ057342,40,9
MJ057343,40,11
MJ057344,40,12
